id_subsistema,id_estado,nom_localizacao,nom_tipousina,val_geracaoprogramada,val_geracaoverificada,val_capacidadeinstalada,val_fatorcapacidade,data
NE,RN,Litoral,Eólica,18.0,12.35,67.65,0.1825572801182557,
S,RS,,Eólica,0.0,0.83,70.0,0.0118571428571428,
NE,CE,Litoral,Eólica,25.0,20.78,54.6,0.3805860805860805,
NE,CE,Litoral,Eólica,36.0,10.738,105.0,0.1022666666666666,
NE,RN,Litoral,Eólica,31.0,32.638,51.0,0.6399607843137254,
NE,RN,Litoral,Eólica,18.0,20.414,67.65,0.3017590539541759,
S,RS,,Eólica,0.5,0.787,70.0,0.0112428571428571,
NE,CE,Litoral,Eólica,24.0,23.133,54.6,0.4236813186813186,
NE,CE,Litoral,Eólica,29.0,8.874,105.0,0.0845142857142857,
NE,RN,Litoral,Eólica,31.0,32.322,51.0,0.6337647058823529,
NE,RN,Litoral,Eólica,18.0,22.134,67.65,0.3271840354767184,
S,RS,,Eólica,1.5,3.867,70.0,0.0552428571428571,
NE,CE,Litoral,Eólica,24.0,21.133,54.6,0.387051282051282,
NE,CE,Litoral,Eólica,29.5,0.0,105.0,0.0,
NE,RN,Litoral,Eólica,31.0,21.389,51.0,0.419392156862745,
NE,RN,Litoral,Eólica,18.0,16.439,67.65,0.2430007390983,
S,RS,,Eólica,3.5,10.101,70.0,0.1443,
NE,CE,Litoral,Eólica,27.5,25.529,54.6,0.4675641025641025,
NE,CE,Litoral,Eólica,12.5,0.001,105.0,9.5238095238e-06,
NE,RN,Litoral,Eólica,19.0,15.864,51.0,0.3110588235294117,
NE,RN,Litoral,Eólica,4.5,10.287,67.65,0.1520620842572062,
S,RS,,Eólica,5.0,12.341,70.0,0.1763,
NE,CE,Litoral,Eólica,26.5,28.187,54.6,0.5162454212454212,
NE,CE,Litoral,Eólica,16.5,0.236,105.0,0.002247619047619,
NE,RN,Litoral,Eólica,18.5,14.598,51.0,0.286235294117647,
NE,RN,Litoral,Eólica,4.5,7.81,67.65,0.1154471544715447,
S,RS,,Eólica,6.5,21.574,70.0,0.3082,
NE,CE,Litoral,Eólica,22.5,27.467,54.6,0.503058608058608,
NE,CE,Litoral,Eólica,19.0,0.422,105.0,0.0040190476190476,
NE,RN,Litoral,Eólica,15.0,10.012,51.0,0.196313725490196,
NE,RN,Litoral,Eólica,4.0,4.367,67.65,0.0645528455284552,
S,RS,,Eólica,8.5,36.309,70.0,0.5187,
NE,CE,Litoral,Eólica,20.5,25.958,54.6,0.4754212454212454,
NE,CE,Litoral,Eólica,17.0,0.009,105.0,8.57142857142e-05,
NE,RN,Litoral,Eólica,12.0,8.322,51.0,0.1631764705882352,
NE,RN,Litoral,Eólica,3.0,5.142,67.65,0.0760088691796008,
S,RS,,Eólica,9.0,18.519,70.0,0.2645571428571428,
NE,CE,Litoral,Eólica,19.5,7.922,54.6,0.145091575091575,
NE,CE,Litoral,Eólica,17.5,0.074,105.0,0.0007047619047619,
NE,RN,Litoral,Eólica,12.0,4.426,51.0,0.0867843137254901,
NE,RN,Litoral,Eólica,3.5,4.007,67.65,0.0592313377679231,
S,RS,,Eólica,8.0,6.041,70.0,0.0863,
NE,CE,Litoral,Eólica,12.5,4.679,54.6,0.0856959706959706,
NE,CE,Litoral,Eólica,23.0,8.514,105.0,0.0810857142857142,
NE,RN,Litoral,Eólica,12.5,5.146,51.0,0.1009019607843137,
NE,RN,Litoral,Eólica,3.5,4.033,67.65,0.0596156688839615,
S,RS,,Eólica,7.0,4.434,70.0,0.0633428571428571,
NE,CE,Litoral,Eólica,8.0,3.841,54.6,0.0703479853479853,
NE,CE,Litoral,Eólica,21.0,22.553,105.0,0.2147904761904761,
NE,RN,Litoral,Eólica,13.5,7.567,51.0,0.1483725490196078,
NE,RN,Litoral,Eólica,2.0,4.181,67.65,0.0618033998521803,
S,RS,,Eólica,5.5,8.048,70.0,0.1149714285714285,
NE,CE,Litoral,Eólica,9.5,2.931,54.6,0.0536813186813186,
NE,CE,Litoral,Eólica,14.0,13.396,105.0,0.1275809523809523,
NE,RN,Litoral,Eólica,23.0,4.791,51.0,0.0939411764705882,
NE,RN,Litoral,Eólica,7.0,3.708,67.65,0.0548115299334811,
S,RS,,Eólica,4.0,8.372,70.0,0.1196,
NE,CE,Litoral,Eólica,11.0,12.189,54.6,0.2232417582417582,
NE,CE,Litoral,Eólica,36.5,23.955,105.0,0.2281428571428571,
NE,RN,Litoral,Eólica,26.0,12.339,51.0,0.2419411764705882,
NE,RN,Litoral,Eólica,12.5,9.167,67.65,0.1355062823355506,
S,RS,,Eólica,2.5,6.889,70.0,0.0984142857142857,
NE,CE,Litoral,Eólica,16.5,19.833,54.6,0.3632417582417582,
NE,CE,Litoral,Eólica,38.5,7.506,105.0,0.0714857142857142,
NE,RN,Litoral,Eólica,19.0,3.971,51.0,0.0778627450980392,
NE,RN,Litoral,Eólica,10.5,3.599,67.65,0.05320029563932,
S,RS,,Eólica,2.0,4.307,70.0,0.0615285714285714,
NE,CE,Litoral,Eólica,17.0,26.118,54.6,0.4783516483516483,
NE,CE,Litoral,Eólica,31.5,1.481,105.0,0.0141047619047619,
NE,RN,Litoral,Eólica,15.0,9.754,51.0,0.1912549019607843,
NE,RN,Litoral,Eólica,9.0,7.18,67.65,0.1061345158906134,
S,RS,,Eólica,2.0,3.507,70.0,0.0501,
NE,CE,Litoral,Eólica,20.5,24.094,54.6,0.4412820512820512,
NE,CE,Litoral,Eólica,38.5,24.928,105.0,0.2374095238095238,
NE,RN,Litoral,Eólica,15.0,9.384,51.0,0.184,
NE,RN,Litoral,Eólica,8.5,12.799,67.65,0.1891943828529194,
S,RS,,Eólica,2.0,4.634,70.0,0.0662,
NE,CE,Litoral,Eólica,22.0,25.927,54.6,0.4748534798534798,
NE,CE,Litoral,Eólica,47.0,33.979,105.0,0.3236095238095238,
NE,RN,Litoral,Eólica,23.0,11.821,51.0,0.2317843137254901,
NE,RN,Litoral,Eólica,16.0,16.346,67.65,0.2416260162601626,
S,RS,,Eólica,3.0,4.625,70.0,0.0660714285714285,
NE,CE,Litoral,Eólica,27.0,25.548,54.6,0.4679120879120879,
NE,CE,Litoral,Eólica,48.5,39.594,105.0,0.3770857142857142,
NE,RN,Litoral,Eólica,25.0,11.867,51.0,0.2326862745098039,
NE,RN,Litoral,Eólica,19.0,16.405,67.65,0.2424981522542498,
S,RS,,Eólica,3.5,3.441,70.0,0.0491571428571428,
NE,CE,Litoral,Eólica,28.5,28.617,54.6,0.5241208791208791,
NE,CE,Litoral,Eólica,48.5,44.76,105.0,0.4262857142857142,
NE,RN,Litoral,Eólica,24.5,7.422,51.0,0.1455294117647058,
NE,RN,Litoral,Eólica,22.5,10.186,67.65,0.1505691056910569,
S,RS,,Eólica,4.0,3.956,70.0,0.0565142857142857,
NE,CE,Litoral,Eólica,34.0,30.771,54.6,0.5635714285714285,
NE,CE,Litoral,Eólica,65.0,49.993,105.0,0.4761238095238095,
NE,RN,Litoral,Eólica,28.5,8.63,51.0,0.1692156862745098,
NE,RN,Litoral,Eólica,20.5,11.792,67.65,0.1743089430894308,
S,RS,,Eólica,4.0,3.111,70.0,0.0444428571428571,
NE,CE,Litoral,Eólica,37.0,28.763,54.6,0.5267948717948717,
NE,CE,Litoral,Eólica,70.0,57.076,105.0,0.5435809523809523,
NE,RN,Litoral,Eólica,30.5,7.819,51.0,0.153313725490196,
NE,RN,Litoral,Eólica,18.0,10.234,67.65,0.1512786400591278,
S,RS,,Eólica,4.0,3.81,70.0,0.0544285714285714,
NE,CE,Litoral,Eólica,35.0,30.904,54.6,0.566007326007326,
NE,CE,Litoral,Eólica,79.5,41.407,105.0,0.3943523809523809,
NE,RN,Litoral,Eólica,26.0,7.897,51.0,0.1548431372549019,
NE,RN,Litoral,Eólica,14.0,7.769,67.65,0.1148410938654841,
S,RS,,Eólica,3.5,3.572,70.0,0.0510285714285714,
NE,CE,Litoral,Eólica,27.0,27.707,54.6,0.5074542124542124,
NE,CE,Litoral,Eólica,78.5,15.092,105.0,0.1437333333333333,
NE,RN,Litoral,Eólica,22.5,15.086,51.0,0.2958039215686274,
NE,RN,Litoral,Eólica,8.5,7.03,67.65,0.1039172209903917,
S,RS,,Eólica,3.0,4.254,70.0,0.0607714285714285,
NE,CE,Litoral,Eólica,27.0,31.644,54.6,0.5795604395604395,
NE,CE,Litoral,Eólica,67.5,8.104,105.0,0.0771809523809523,
NE,RN,Litoral,Eólica,16.0,12.21,51.0,0.2394117647058823,
NE,RN,Litoral,Eólica,6.5,7.557,67.65,0.1117073170731707,
S,RS,,Eólica,3.0,6.086,70.0,0.0869428571428571,
NE,CE,Litoral,Eólica,28.5,34.749,54.6,0.6364285714285715,
NE,CE,Litoral,Eólica,57.5,4.885,105.0,0.0465238095238095,
NE,RN,Litoral,Eólica,14.5,2.235,51.0,0.0438235294117647,
NE,RN,Litoral,Eólica,4.5,2.674,67.65,0.0395269770879526,
S,RS,,Eólica,3.0,8.258,70.0,0.1179714285714285,
NE,CE,Litoral,Eólica,28.0,29.447,54.6,0.5393223443223443,
NE,CE,Litoral,Eólica,51.5,3.771,105.0,0.0359142857142857,
NE,RN,Litoral,Eólica,20.5,9.392,51.0,0.184156862745098,
NE,RN,Litoral,Eólica,4.5,3.945,67.65,0.0583148558758314,
S,RS,,Eólica,3.0,10.541,70.0,0.1505857142857142,
NE,CE,Litoral,Eólica,28.5,15.959,54.6,0.2922893772893772,
NE,CE,Litoral,Eólica,43.0,2.643,105.0,0.0251714285714285,
NE,RN,Litoral,Eólica,24.0,4.821,51.0,0.0945294117647058,
NE,RN,Litoral,Eólica,5.5,1.781,67.65,0.0263266814486326,
S,RS,,Eólica,3.5,19.538,70.0,0.2791142857142857,
NE,CE,Litoral,Eólica,29.0,6.526,54.6,0.1195238095238095,
NE,CE,Litoral,Eólica,43.0,6.181,105.0,0.0588666666666666,
NE,RN,Litoral,Eólica,18.5,0.162,51.0,0.0031764705882352,
NE,RN,Litoral,Eólica,6.0,0.005,67.65,7.39098300073e-05,
S,RS,,Eólica,4.5,28.754,70.0,0.4107714285714285,
NE,CE,Litoral,Eólica,15.5,19.41,54.6,0.3554945054945054,
NE,CE,Litoral,Eólica,14.0,6.989,105.0,0.0665619047619047,
NE,RN,Litoral,Eólica,4.5,0.0,51.0,0.0,
NE,RN,Litoral,Eólica,6.5,0.0,67.65,0.0,
S,RS,,Eólica,18.0,38.322,70.0,0.5474571428571428,
NE,CE,Litoral,Eólica,16.0,10.268,54.6,0.188058608058608,
NE,CE,Litoral,Eólica,11.5,3.376,105.0,0.0321523809523809,
NE,RN,Litoral,Eólica,4.5,0.0,51.0,0.0,
NE,RN,Litoral,Eólica,6.0,0.0,67.65,0.0,
S,RS,,Eólica,22.0,52.085,70.0,0.7440714285714285,
NE,CE,Litoral,Eólica,11.5,11.034,54.6,0.202087912087912,
NE,CE,Litoral,Eólica,9.5,1.141,105.0,0.0108666666666666,
NE,RN,Litoral,Eólica,5.0,0.006,51.0,0.0001176470588235,
NE,RN,Litoral,Eólica,5.5,0.0,67.65,0.0,
S,RS,,Eólica,25.5,59.868,70.0,0.8552571428571428,
NE,CE,Litoral,Eólica,10.0,20.082,54.6,0.3678021978021978,
NE,CE,Litoral,Eólica,9.0,8.271,105.0,0.0787714285714285,
NE,RN,Litoral,Eólica,3.0,0.0,51.0,0.0,
NE,RN,Litoral,Eólica,5.5,0.0,67.65,0.0,
S,RS,,Eólica,28.5,56.985,70.0,0.8140714285714284,
NE,CE,Litoral,Eólica,8.0,24.91,54.6,0.4562271062271062,
NE,CE,Litoral,Eólica,11.5,6.085,105.0,0.0579523809523809,
NE,RN,Litoral,Eólica,5.0,0.0,51.0,0.0,
NE,RN,Litoral,Eólica,4.5,0.0,67.65,0.0,
S,RS,,Eólica,30.0,60.972,70.0,0.8710285714285714,
NE,CE,Litoral,Eólica,4.0,18.66,54.6,0.3417582417582417,
NE,CE,Litoral,Eólica,13.5,9.216,105.0,0.0877714285714285,
NE,RN,Litoral,Eólica,5.0,1.055,51.0,0.0206862745098039,
NE,RN,Litoral,Eólica,4.5,0.806,67.65,0.0119142645971914,
S,RS,,Eólica,31.0,57.154,70.0,0.8164857142857141,
NE,CE,Litoral,Eólica,2.5,22.047,54.6,0.4037912087912087,
NE,CE,Litoral,Eólica,14.0,5.56,105.0,0.0529523809523809,
NE,RN,Litoral,Eólica,4.5,4.306,51.0,0.0844313725490196,
NE,RN,Litoral,Eólica,6.0,2.266,67.65,0.0334959349593495,
S,RS,,Eólica,31.0,52.97,70.0,0.7567142857142857,
NE,CE,Litoral,Eólica,2.5,16.103,54.6,0.2949267399267399,
NE,CE,Litoral,Eólica,10.5,0.917,105.0,0.0087333333333333,
NE,RN,Litoral,Eólica,9.0,3.692,51.0,0.072392156862745,
NE,RN,Litoral,Eólica,8.5,1.922,67.65,0.028410938654841,
S,RS,,Eólica,30.5,47.905,70.0,0.6843571428571428,
NE,CE,Litoral,Eólica,10.0,9.11,54.6,0.1668498168498168,
NE,CE,Litoral,Eólica,19.5,3.574,105.0,0.0340380952380952,
NE,RN,Litoral,Eólica,14.0,5.831,51.0,0.1143333333333333,
NE,RN,Litoral,Eólica,9.0,4.422,67.65,0.0653658536585365,
S,RS,,Eólica,29.5,40.613,70.0,0.5801857142857142,
NE,CE,Litoral,Eólica,17.5,13.102,54.6,0.2399633699633699,
NE,CE,Litoral,Eólica,18.0,11.969,105.0,0.1139904761904761,
NE,RN,Litoral,Eólica,12.0,6.211,51.0,0.1217843137254901,
NE,RN,Litoral,Eólica,7.5,6.035,67.65,0.0892091648189209,
S,RS,,Eólica,28.0,47.601,70.0,0.6800142857142857,
NE,CE,Litoral,Eólica,22.0,12.406,54.6,0.2272161172161172,
NE,CE,Litoral,Eólica,14.0,8.944,105.0,0.0851809523809523,
NE,RN,Litoral,Eólica,13.5,6.467,51.0,0.1268039215686274,
NE,RN,Litoral,Eólica,6.5,8.179,67.65,0.1209016999260901,
S,RS,,Eólica,27.5,51.029,70.0,0.7289857142857142,
NE,CE,Litoral,Eólica,26.5,17.65,54.6,0.3232600732600732,
NE,CE,Litoral,Eólica,25.5,2.544,105.0,0.0242285714285714,
NE,RN,Litoral,Eólica,12.0,4.141,51.0,0.0811960784313725,
NE,RN,Litoral,Eólica,7.5,5.51,67.65,0.0814486326681448,
S,RS,,Eólica,26.0,41.763,70.0,0.5966142857142857,
NE,CE,Litoral,Eólica,28.5,24.666,54.6,0.4517582417582417,
NE,CE,Litoral,Eólica,39.5,10.901,105.0,0.1038190476190476,
NE,RN,Litoral,Eólica,11.5,5.004,51.0,0.0981176470588235,
NE,RN,Litoral,Eólica,12.5,6.738,67.65,0.09960088691796,
S,RS,,Eólica,24.0,44.496,70.0,0.6356571428571428,
NE,CE,Litoral,Eólica,34.0,32.695,54.6,0.5988095238095238,
NE,CE,Litoral,Eólica,53.5,18.094,105.0,0.1723238095238095,
NE,RN,Litoral,Eólica,12.0,8.101,51.0,0.1588431372549019,
NE,RN,Litoral,Eólica,15.0,11.349,67.65,0.167760532150776,
S,RS,,Eólica,20.0,39.767,70.0,0.5681,
NE,CE,Litoral,Eólica,33.5,41.56,54.6,0.7611721611721611,
NE,CE,Litoral,Eólica,57.5,34.337,105.0,0.3270190476190476,
NE,RN,Litoral,Eólica,17.0,9.259,51.0,0.1815490196078431,
NE,RN,Litoral,Eólica,16.0,12.921,67.65,0.1909977827050997,
S,RS,,Eólica,16.0,36.379,70.0,0.5197,
NE,CE,Litoral,Eólica,34.5,45.092,54.6,0.8258608058608058,
NE,CE,Litoral,Eólica,62.0,40.024,105.0,0.3811809523809523,
NE,RN,Litoral,Eólica,20.0,11.974,51.0,0.2347843137254901,
NE,RN,Litoral,Eólica,16.5,15.65,67.65,0.2313377679231337,
S,RS,,Eólica,12.5,37.97,70.0,0.5424285714285714,
NE,CE,Litoral,Eólica,36.0,47.975,54.6,0.8786630036630036,
NE,CE,Litoral,Eólica,57.0,32.365,105.0,0.3082380952380952,
NE,RN,Litoral,Eólica,21.0,11.431,51.0,0.2241372549019607,
NE,RN,Litoral,Eólica,16.5,14.924,67.65,0.2206060606060606,
S,RS,,Eólica,11.5,38.436,70.0,0.5490857142857142,
NE,CE,Litoral,Eólica,34.5,46.104,54.6,0.8443956043956043,
NE,CE,Litoral,Eólica,50.0,23.026,105.0,0.219295238095238,
NE,RN,Litoral,Eólica,20.0,8.879,51.0,0.1740980392156862,
NE,RN,Litoral,Eólica,16.0,9.83,67.65,0.1453067257945306,
S,RS,,Eólica,11.0,42.182,70.0,0.6026,
NE,CE,Litoral,Eólica,25.5,44.969,54.6,0.8236080586080586,
NE,CE,Litoral,Eólica,46.5,30.526,105.0,0.2907238095238095,
NE,RN,Litoral,Eólica,18.5,9.039,51.0,0.177235294117647,
NE,RN,Litoral,Eólica,12.5,9.658,67.65,0.1427642276422764,
S,RS,,Eólica,11.0,33.794,70.0,0.4827714285714285,
NE,CE,Litoral,Eólica,26.0,41.704,54.6,0.7638095238095238,
NE,CE,Litoral,Eólica,35.0,27.397,105.0,0.2609238095238095,
NE,RN,Litoral,Eólica,12.5,7.089,51.0,0.139,
NE,RN,Litoral,Eólica,11.0,8.796,67.65,0.1300221729490022,
S,RS,,Eólica,11.5,26.943,70.0,0.3849,
NE,CE,Litoral,Eólica,27.0,42.717,54.6,0.7823626373626373,
NE,CE,Litoral,Eólica,18.5,15.941,105.0,0.1518190476190476,
NE,RN,Litoral,Eólica,14.5,5.849,51.0,0.1146862745098039,
NE,RN,Litoral,Eólica,10.5,7.567,67.65,0.1118551367331855,
S,RS,,Eólica,12.5,24.74,70.0,0.3534285714285714,
NE,CE,Litoral,Eólica,24.5,38.577,54.6,0.7065384615384614,
NE,CE,Litoral,Eólica,11.0,10.716,105.0,0.1020571428571428,
NE,RN,Litoral,Eólica,21.0,7.209,51.0,0.1413529411764705,
NE,RN,Litoral,Eólica,11.5,8.888,67.65,0.1313821138211382,
S,RS,,Eólica,13.0,16.24,70.0,0.232,
NE,CE,Litoral,Eólica,24.5,39.816,54.6,0.7292307692307692,
NE,CE,Litoral,Eólica,6.0,7.931,105.0,0.0755333333333333,
NE,RN,Litoral,Eólica,20.0,9.047,51.0,0.177392156862745,
NE,RN,Litoral,Eólica,13.5,10.978,67.65,0.1622764227642276,
S,RS,,Eólica,13.0,11.052,70.0,0.1578857142857142,
NE,CE,Litoral,Eólica,21.5,34.56,54.6,0.6329670329670329,
NE,CE,Litoral,Eólica,3.0,7.735,105.0,0.0736666666666666,
NE,RN,Litoral,Eólica,14.0,9.563,51.0,0.1875098039215686,
NE,RN,Litoral,Eólica,11.5,11.648,67.65,0.172180339985218,
S,RS,,Eólica,12.0,6.005,70.0,0.0857857142857142,
NE,CE,Litoral,Eólica,18.5,25.124,54.6,0.4601465201465201,
NE,CE,Litoral,Eólica,11.5,13.205,105.0,0.1257619047619047,
NE,RN,Litoral,Eólica,6.5,10.14,51.0,0.1988235294117647,
NE,RN,Litoral,Eólica,4.0,11.103,67.65,0.1641241685144124,
S,RS,,Eólica,12.5,6.76,70.0,0.0965714285714285,
NE,CE,Litoral,Eólica,17.0,14.631,54.6,0.2679670329670329,
NE,CE,Litoral,Eólica,9.0,13.314,105.0,0.1268,
NE,RN,Litoral,Eólica,6.5,11.899,51.0,0.233313725490196,
NE,RN,Litoral,Eólica,4.0,6.935,67.65,0.1025129342202512,
S,RS,,Eólica,10.5,2.736,70.0,0.0390857142857142,
NE,CE,Litoral,Eólica,12.0,6.833,54.6,0.1251465201465201,
NE,CE,Litoral,Eólica,10.0,15.897,105.0,0.1514,
NE,RN,Litoral,Eólica,6.0,12.334,51.0,0.2418431372549019,
NE,RN,Litoral,Eólica,2.5,6.387,67.65,0.0944124168514412,
S,RS,,Eólica,8.5,0.747,70.0,0.0106714285714285,
NE,CE,Litoral,Eólica,13.5,8.518,54.6,0.156007326007326,
NE,CE,Litoral,Eólica,10.5,26.732,105.0,0.2545904761904761,
NE,RN,Litoral,Eólica,3.0,6.88,51.0,0.1349019607843137,
NE,RN,Litoral,Eólica,2.0,4.52,67.65,0.0668144863266814,
S,RS,,Eólica,6.5,1.597,70.0,0.0228142857142857,
NE,CE,Litoral,Eólica,11.0,14.029,54.6,0.2569413919413919,
NE,CE,Litoral,Eólica,14.5,21.798,105.0,0.2076,
NE,RN,Litoral,Eólica,5.0,5.298,51.0,0.1038823529411764,
NE,RN,Litoral,Eólica,3.0,4.329,67.65,0.0639911308203991,
S,RS,,Eólica,6.0,2.568,70.0,0.0366857142857142,
NE,CE,Litoral,Eólica,8.5,16.426,54.6,0.3008424908424908,
NE,CE,Litoral,Eólica,18.0,21.725,105.0,0.2069047619047619,
NE,RN,Litoral,Eólica,4.5,7.266,51.0,0.1424705882352941,
NE,RN,Litoral,Eólica,3.0,6.078,67.65,0.0898447893569844,
S,RS,,Eólica,5.0,2.242,70.0,0.0320285714285714,
NE,CE,Litoral,Eólica,8.0,15.233,54.6,0.2789926739926739,
NE,CE,Litoral,Eólica,19.5,18.459,105.0,0.1758,
NE,RN,Litoral,Eólica,3.5,6.154,51.0,0.1206666666666666,
NE,RN,Litoral,Eólica,2.0,4.279,67.65,0.0632520325203252,
S,RS,,Eólica,4.5,3.961,70.0,0.0565857142857142,
NE,CE,Litoral,Eólica,4.5,20.759,54.6,0.3802014652014652,
NE,CE,Litoral,Eólica,17.0,4.565,105.0,0.0434761904761904,
NE,RN,Litoral,Eólica,7.5,11.129,51.0,0.2182156862745098,
NE,RN,Litoral,Eólica,5.0,7.573,67.65,0.1119438285291943,
S,RS,,Eólica,2.5,7.753,70.0,0.1107571428571428,
NE,CE,Litoral,Eólica,11.5,28.086,54.6,0.5143956043956043,
NE,CE,Litoral,Eólica,28.0,30.786,105.0,0.2932,
NE,RN,Litoral,Eólica,12.5,22.253,51.0,0.4363333333333333,
NE,RN,Litoral,Eólica,8.0,17.161,67.65,0.2536733185513673,
S,RS,,Eólica,1.0,5.173,70.0,0.0739,
NE,CE,Litoral,Eólica,19.0,39.924,54.6,0.7312087912087912,
NE,CE,Litoral,Eólica,24.5,35.866,105.0,0.3415809523809523,
NE,RN,Litoral,Eólica,12.0,18.759,51.0,0.3678235294117647,
NE,RN,Litoral,Eólica,8.0,13.866,67.65,0.2049667405764966,
S,RS,,Eólica,0.0,2.403,70.0,0.0343285714285714,
NE,CE,Litoral,Eólica,24.5,33.44,54.6,0.6124542124542124,
NE,CE,Litoral,Eólica,21.5,14.487,105.0,0.1379714285714285,
NE,RN,Litoral,Eólica,14.0,19.972,51.0,0.3916078431372549,
NE,RN,Litoral,Eólica,9.0,13.015,67.65,0.1923872875092387,
S,RS,,Eólica,0.0,0.998,70.0,0.0142571428571428,
NE,CE,Litoral,Eólica,28.0,37.858,54.6,0.6933699633699633,
NE,CE,Litoral,Eólica,36.0,10.168,105.0,0.0968380952380952,
NE,RN,Litoral,Eólica,11.0,18.857,51.0,0.3697450980392156,
NE,RN,Litoral,Eólica,7.5,14.118,67.65,0.2086917960088691,
S,RS,,Eólica,0.0,0.006,70.0,8.57142857142e-05,
NE,CE,Litoral,Eólica,26.5,46.153,54.6,0.8452930402930402,
NE,CE,Litoral,Eólica,48.0,2.845,105.0,0.027095238095238,
NE,RN,Litoral,Eólica,8.5,14.146,51.0,0.2773725490196078,
NE,RN,Litoral,Eólica,6.0,9.867,67.65,0.1458536585365853,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,26.5,46.87,54.6,0.8584249084249084,
NE,CE,Litoral,Eólica,59.5,25.763,105.0,0.2453619047619047,
NE,RN,Litoral,Eólica,9.5,12.912,51.0,0.2531764705882352,
NE,RN,Litoral,Eólica,6.5,10.143,67.65,0.1499334811529933,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,25.5,47.904,54.6,0.8773626373626373,
NE,CE,Litoral,Eólica,65.0,40.325,105.0,0.384047619047619,
NE,RN,Litoral,Eólica,12.0,12.365,51.0,0.2424509803921568,
NE,RN,Litoral,Eólica,8.5,9.755,67.65,0.1441980783444198,
S,RS,,Eólica,0.0,0.111,70.0,0.0015857142857142,
NE,CE,Litoral,Eólica,25.5,49.597,54.6,0.9083699633699632,
NE,CE,Litoral,Eólica,65.5,51.835,105.0,0.4936666666666666,
NE,RN,Litoral,Eólica,14.5,11.115,51.0,0.2179411764705882,
NE,RN,Litoral,Eólica,10.5,8.615,67.65,0.1273466371027346,
S,RS,,Eólica,0.0,1.536,70.0,0.0219428571428571,
NE,CE,Litoral,Eólica,26.0,46.565,54.6,0.8528388278388278,
NE,CE,Litoral,Eólica,59.5,66.627,105.0,0.6345428571428571,
NE,RN,Litoral,Eólica,16.0,13.248,51.0,0.2597647058823529,
NE,RN,Litoral,Eólica,11.5,8.973,67.65,0.1326385809312638,
S,RS,,Eólica,0.5,1.101,70.0,0.0157285714285714,
NE,CE,Litoral,Eólica,29.0,42.72,54.6,0.7824175824175824,
NE,CE,Litoral,Eólica,56.0,78.844,105.0,0.750895238095238,
NE,RN,Litoral,Eólica,15.0,20.748,51.0,0.4068235294117647,
NE,RN,Litoral,Eólica,10.0,11.962,67.65,0.1768218773096821,
S,RS,,Eólica,1.0,2.733,70.0,0.0390428571428571,
NE,CE,Litoral,Eólica,24.5,38.757,54.6,0.7098351648351648,
NE,CE,Litoral,Eólica,49.5,81.502,105.0,0.7762095238095238,
NE,RN,Litoral,Eólica,14.0,23.844,51.0,0.4675294117647058,
NE,RN,Litoral,Eólica,9.5,11.566,67.65,0.1709682187730968,
S,RS,,Eólica,1.5,8.145,70.0,0.1163571428571428,
NE,CE,Litoral,Eólica,23.0,36.142,54.6,0.6619413919413919,
NE,CE,Litoral,Eólica,28.0,58.508,105.0,0.5572190476190476,
NE,RN,Litoral,Eólica,10.0,22.825,51.0,0.4475490196078431,
NE,RN,Litoral,Eólica,7.5,12.154,67.65,0.179660014781966,
S,RS,,Eólica,2.5,10.014,70.0,0.1430571428571428,
NE,CE,Litoral,Eólica,22.0,31.806,54.6,0.5825274725274725,
NE,CE,Litoral,Eólica,16.0,11.39,105.0,0.1084761904761904,
NE,RN,Litoral,Eólica,12.0,13.803,51.0,0.2706470588235294,
NE,RN,Litoral,Eólica,8.0,7.843,67.65,0.1159349593495934,
S,RS,,Eólica,3.5,10.698,70.0,0.1528285714285714,
NE,CE,Litoral,Eólica,18.0,27.234,54.6,0.4987912087912087,
NE,CE,Litoral,Eólica,11.0,0.001,105.0,9.5238095238e-06,
NE,RN,Litoral,Eólica,16.5,16.248,51.0,0.3185882352941176,
NE,RN,Litoral,Eólica,11.0,7.828,67.65,0.1157132298595713,
S,RS,,Eólica,5.0,14.065,70.0,0.2009285714285714,
NE,CE,Litoral,Eólica,17.5,14.61,54.6,0.2675824175824175,
NE,CE,Litoral,Eólica,7.5,1.833,105.0,0.0174571428571428,
NE,RN,Litoral,Eólica,16.0,10.108,51.0,0.1981960784313725,
NE,RN,Litoral,Eólica,12.0,5.639,67.65,0.0833555062823355,
S,RS,,Eólica,5.5,15.839,70.0,0.2262714285714285,
NE,CE,Litoral,Eólica,13.5,4.997,54.6,0.0915201465201465,
NE,CE,Litoral,Eólica,7.5,13.449,105.0,0.1280857142857142,
NE,RN,Litoral,Eólica,11.5,12.42,51.0,0.2435294117647058,
NE,RN,Litoral,Eólica,8.5,7.163,67.65,0.1058832224685883,
S,RS,,Eólica,6.0,19.471,70.0,0.2781571428571428,
NE,CE,Litoral,Eólica,12.5,8.168,54.6,0.1495970695970695,
NE,CE,Litoral,Eólica,11.5,16.601,105.0,0.1581047619047619,
NE,RN,Litoral,Eólica,5.0,13.888,51.0,0.272313725490196,
